"Event ID","Title","Description","Start Date","End Date","Start Time","End Time","Setup","Teardown","Location","Library Branch","Event Organizer","Presenter","Audiences","Categories","Publishing Status","Internal Tags","Event Note","Registration Required","In-Person Seats","Online Seats","Confirmed Registrations","Waiting-List Registrations","Cancelled Registrations","Anticipated Attendance","Actual Attendance (In Person)","Actual Attendance (Online)","Confirmed Attendance","Event URL"
"11097788","Kid's Playgroup (AGES 0-5)","Join us at the Palmetto Library for a fun-filled hour of play!
The more you play the more you learn. Play is so good for us. It feeds the brain. It builds skills and knowledge. During play, children engage with and learn about the world around them.
 ","2024-01-13","2024-01-13","10:00","11:00","","","Auditorium","Palmetto Branch Library","Keelia M - Manatee County Public Library System","","Babies (0-18 months), Preschool (3-5 years)","Fun & Games","Published","","","No","0","0","0","0","0","0","6","","0","https://manateelibrary.libcal.com/event/11097788"
"11520926","Makerspace Family Drop-in","Fun craft and creative time in our makerspace for children and their families.","2024-01-13","2024-01-13","10:00","12:00","","","Studio 70","Braden River Branch Library","Susan Hustwit","","Families","Crafts, Makerspace","Published","Free","","No","0","0","0","0","0","0","24","","0","https://manateelibrary.libcal.com/event/11520926"
"11868797","Rooftop Yoga at the Lakewood Ranch Library Grand Opening","Join us on the roof for rooftop yoga at 10:00 am on Saturday in celebration of the Lakewood Ranch Library grand opening weekend! Please bring a mat and register for this event - we can't wait to see you there! ","2024-01-13","2024-01-13","10:00","10:45","","","Library Grounds","Lakewood Ranch Library","Tiffany Mautino","","Adults (18+)","Health/Fitness/Wellness","Published","Free","","Yes","45","0","45","9","9","45","28","","0","https://manateelibrary.libcal.com/event/11868797"
"11519027","Drop-in Knitting","Join other knitters for an afternoon of knitting. We’ll meet in the new Maker Space and you may bring your knitting projects. This program suitable for knitters of all levels; needles and yarn available for on-site use.","2024-01-13","2024-01-13","13:00","14:30","","","Studio 70","Braden River Branch Library","Susan Hustwit","","Adults (18+)","Crafts","Published","Free","","Yes","10","0","2","0","0","0","17","","0","https://manateelibrary.libcal.com/event/11519027"
"11503206","Art Alliances Playreaders Present: The Odd Couple (female version)","Florence Unger and Olive Madison are at it again in the female version of Neil Simon’s hilarious classic comedy. Instead of the poker party that begins the original play, Ms. Madison has invited the girls over for an evening of Trivial Pursuit. The Pidgeon sisters have been replaced by the two Constanzuela brothers, but the hilarity remains.","2024-01-13","2024-01-13","14:00","15:00","","","Auditorium","Palmetto Branch Library","Chelsea B. - Manatee County Public Library","","Adults (18+)","Arts & Entertainment, Sponsored by the Friends of the Library","Published","Friends-funded","","Yes","100","0","54","0","6","0","60","","0","https://manateelibrary.libcal.com/event/11503206"
"11457033","Mr  Stevey and Friends","Enjoy this free community program geared towards pre-school and elementary school aged children and their families to engage in mindfulness activities and create art in all its various forms. Local teaching artists guide participants in activities, make-and-take art projects, and read-alongs. 

Each event includes a free, healthy lunch for the whole family, and each child will receive free books to help build their at home library, and a special prize to take home at the end of the day.","2024-01-13","2024-01-13","14:00","16:00","13:00","16:30","","Central Library","Chris O'Hara","","Preschool (3-5 years), Children (4-7 years), Families","Crafts, Education, Fun & Games","Published","Free","Alex Pelletier
(She/Her/Hers)
Education Programs & Engagement Manager
 
Office: 941-271-4181 
Cell: 586-382-5543 
Email:apelletier@performingartsfoundation.org

 
www.performingartsfoundation.org
 
          

","Yes","30","0","2","0","4","0","35","","0","https://manateelibrary.libcal.com/event/11457033"
"11535197","BookChat for Teens","Join other local, book-loving teens and talk about what you’ve read the past month. We’ll listen, share, and give each other recommendations. Read whatever you like! All genres, formats, and subjects are welcome here.","2024-01-13","2024-01-13","16:00","17:00","","","Meeting Room","Rocky Bluff Branch Library","Jenn L-Manatee","","Teens (13-18 years)","Literacy > Book Clubs & Author Talks","Published","Free","","Yes","30","0","0","0","0","0","2","","0","https://manateelibrary.libcal.com/event/11535197"
"11536994","Baby Storytime","A half-hour of baby focused play with several activities modeled for you to repeat at home. The activities are deigned to help baby create connections mentally, physically, and emotionally to their world. This program is designed for babies who aren’t walking yet. Caregivers are encouraged to bring a blanket or mat for baby lay on comfortably.","2024-01-16","2024-01-16","09:15","09:45","","","Meeting Room","Rocky Bluff Branch Library","Kaitlynn Bosley","","Babies (0-18 months)","Literacy > Storytimes","Published","Free","","No","0","0","0","0","0","0","14","","0","https://manateelibrary.libcal.com/event/11536994"
"11503015","Yoga with Manching","Bring a mat, 2 blocks, and wear clothes you can stretch and move in. All levels welcome. Taught by Manching Tom, certified yoga teacher. ","2024-01-16","2024-01-16","09:15","10:15","","","Auditorium","Palmetto Branch Library","Chelsea B. - Manatee County Public Library","Manching Tom","Adults (18+)","Health/Fitness/Wellness","Published","Friends-funded","","Yes","25","0","25","4","4","0","20","","0","https://manateelibrary.libcal.com/event/11503015"
"10794446","40 Carrots Partners in Play - Central Branch","Drop in to enjoy a special uninterrupted playtime with your child in our FREE Partners in Play® (PIP) groups. Meet our friendly Parenting Educators and discover how play and learning go hand-in-hand. First come, first serve. Limit of 12 families.","2024-01-16","2024-01-16","09:45","10:45","","","Children's Program Room","Central Library","Chris O'Hara","","Babies (0-18 months)","Fun & Games","Published","","","No","0","0","0","0","0","0","18","","0","https://manateelibrary.libcal.com/event/10794446"
"11497904","Basic Spanish Class--CLASS IS CLOSED","CLASS IS CLOSED.      Join instructor Ginett Luby for an introduction to the Spanish language in this weekly series. This class is limited to 12 participants.
","2024-01-16","2024-01-16","10:00","11:00","","","Meeting Room","Central Library","Jyna Johnson","Ginett Luby","Adults (18+)","Language Learning","Published","County-funded","","Yes","12","0","0","1","16","0","9","","0","https://manateelibrary.libcal.com/event/11497904"
"11553149","Family Storytime","Calling all Families for creative play and interactive fun.","2024-01-16","2024-01-16","10:00","11:00","","","Meeting Room","Island Branch Library","Sylva Osbourne- Manatee County Public Library System","","Babies (0-18 months), Preschool (3-5 years), Children (4-7 years), Families, Toddlers (18 months-3 years)","Literacy > Storytimes","Published","Free","","No","0","0","0","0","0","0","20","","0","https://manateelibrary.libcal.com/event/11553149"
"11537021","Toddler Storytime","Join Ms. Jenn for a magical journey through beloved stories followed by engaging activities designed to spark creativity and imagination in our youngest adventurers. From colorful crafts to interactive play, toddlers will delight in a fun-filled experience that fosters learning, laughter, and the joy of storytelling! 
","2024-01-16","2024-01-16","10:00","10:45","","","Meeting Room","Rocky Bluff Branch Library","Jenn L-Manatee","","Toddlers (18 months-3 years)","Literacy > Storytimes","Published","Free","","No","0","0","0","0","0","0","42","","0","https://manateelibrary.libcal.com/event/11537021"
"11503040","Yoga with Manching","Bring a mat, 2 blocks, and wear clothes you can stretch and move in. All levels welcome. Taught by Manching Tom, certified yoga teacher. ","2024-01-16","2024-01-16","10:30","11:30","","","Auditorium","Palmetto Branch Library","Chelsea B. - Manatee County Public Library","Manching Tom","Adults (18+)","Health/Fitness/Wellness","Published","Friends-funded","","Yes","25","0","25","5","6","0","22","","0","https://manateelibrary.libcal.com/event/11503040"
"11763543","One-on-One Tech Help (English)","One-on-One tech assistance: Androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.","2024-01-16","2024-01-16","11:00","11:30","","","","Braden River Branch Library","Susan Hustwit","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","1","0","1","","0","https://manateelibrary.libcal.com/event/11763543"
"11518685","Ukulele Instruction: Beyond Beginner (Level 2) ","Join Kathleen Reynolds, leader of the Bradenton Ukulele Movement (BUMS) for this exciting class, back by popular demand! ","2024-01-16","2024-01-16","11:00","12:30","","","Meeting Room 102","Braden River Branch Library","Susan Hustwit","Kathleen Reynolds","Adults (18+)","Music Instruction","Published","Free","","Yes","22","0","3","0","0","0","15","","0","https://manateelibrary.libcal.com/event/11518685"
"11537058","Mah Jongg","If you want to play Mah Jongg, the library is a place you can go for that! On Tuesdays from 11:30 am to 1:30 pm there is Mah Jongg. Take the time and mark Tuesday on your calendar and come out and meet new people and play Mah Jongg.  

Players are encouraged to wear masks. 

Sponsored by the Friends of Rocky Bluff Library.

*Mah Jongg instruction is not being offered at this time. This program is intended for those who already know how to play. Audience 18+.","2024-01-16","2024-01-16","11:30","13:30","","","Meeting Room","Rocky Bluff Branch Library","Jessica Franklin- Manatee County Public Library System","","Adults (18+)","Fun & Games, Sponsored by the Friends of the Library","Published","Free","","No","0","0","0","0","0","0","12","","0","https://manateelibrary.libcal.com/event/11537058"
"11552281","Mahjong for Experienced Players","Mah Jongg Club for experienced players. This program is intended for those who already know how to play. ","2024-01-16","2024-01-16","11:30","13:30","","","Meeting Room","Island Branch Library","Aaron Drake","","Adults (18+)","Fun & Games","Published","Free","","No","0","0","0","0","0","0","16","","0","https://manateelibrary.libcal.com/event/11552281"
"11497943","Spanish Conversation","The Spanish conversation class will be for people who studied Spanish and may have forgotten it, or who used to live in a Spanish-speaking country and now want to practice the language again, or for somebody that studied Spanish in school but doesn’t have the chance to practice conversation.

 

The class will be based on a weekly main subject.

There will be educational materials like short text, pictures, short videos, audios or famous quotes to be discussed.

Activities like: description, opinion, reflections, examples, question and answer, or personal experiences about the subject 

Each class will close with a recap of the lesson, questioning the students about what they just learned, including new vocabulary and to give homework or recommendations to improve their pronunciation or grammar.

 ","2024-01-16","2024-01-16","11:30","12:30","","","Meeting Room","Central Library","Jyna Johnson","Ginett Luby","Adults (18+)","Language Learning","Published","","","Yes","12","0","6","0","2","0","6","","0","https://manateelibrary.libcal.com/event/11497943"
"11556414","40 Carrots Partners in Play - South Manatee Branch","Drop in to enjoy a special uninterrupted playtime with your child in our FREE Partners in Play® (PIP) groups. Meet our friendly Parenting Educators and discover how play and learning go hand-in-hand. First come, first serve. Limit of 12 families.","2024-01-16","2024-01-16","12:00","13:00","","","Meeting Room","South Manatee Branch Library","Camara Bragdon","","Babies (0-18 months), Preschool (3-5 years)","Education, Fun & Games","Published","Free","","No","0","0","0","0","0","0","9","","0","https://manateelibrary.libcal.com/event/11556414"
"11763566","One-on-One Tech Help (English)","One-on-One tech assistance: Androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.","2024-01-16","2024-01-16","12:00","12:30","","","","Braden River Branch Library","Susan Hustwit","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","0","0","1","","0","https://manateelibrary.libcal.com/event/11763566"
"11505123","40 Carrots Partners in Play","Drop-in to enjoy a special uninterrupted playtime with your child in our FREE Partners in Play® (PIP) groups. Meet our friendly Parenting Educators and discover how play and learning go hand-in-hand. First come, first serve. Limit of 12 families.","2024-01-16","2024-01-16","12:30","13:30","12:00","","Auditorium","Palmetto Branch Library","Keelia M - Manatee County Public Library System","","Babies (0-18 months), Preschool (3-5 years)","Education, Fun & Games","Published","Free","","No","0","0","0","0","0","0","16","","0","https://manateelibrary.libcal.com/event/11505123"
"11531112","Welcome to Our World: Forty Carrots","Support for new parents navigating the newborn phase with topics and information.","2024-01-16","2024-01-16","14:00","14:45","","","Meeting Room 102","Braden River Branch Library","Chris Culp","","Adults (18+), Babies (0-18 months)","Education","Published","Free","","No","0","0","0","0","0","0","4","","0","https://manateelibrary.libcal.com/event/11531112"
"11537130","Rocky Bluff Library Pinochle","Stop by the Rocky Bluff Library for a friendly game of Pinochle. All experience levels are welcome to join. If you don't know how to play, come and learn!

About Pinochle: Pinochle, also called pinocle or penuchle, is a trick-taking, Ace-Ten card game typically for two to four players and played with a 48-card deck. It is derived from the card game bezique; players score points by trick-taking and also by forming combinations of cards into melds. Wikipedia","2024-01-16","2024-01-16","15:00","16:30","","","Meeting Room","Rocky Bluff Branch Library","Jessica Franklin- Manatee County Public Library System","","Adults (18+)","Fun & Games, Sponsored by the Friends of the Library","Published","Friends-funded","","No","0","0","0","0","0","0","16","","0","https://manateelibrary.libcal.com/event/11537130"
"11439026","The Arc of Flash Fiction: An Introduction","Flash Fiction, Micro Fiction, and Sudden Fiction are small, bite-size stories. They can be as long as two pages or simply a sentence. They offer a taste, a feel, a character, a choice, a start, an end. What is Flash Fiction? In this introduction, we will look at the elements and arcs of these micro pieces and the wonderful worlds they create.

A writer of short stories and essays, Julieanna Blackwell's work has appeared in Lunch Ticket, Literary Orphans, Slippery Elm Literary Journal, MoonPark Review, and elsewhere. The Naples Daily News published her humorous column of personal essays. She was also the Flash Fiction editor for the award-winning 805Lit, the first literary journal published by a public library in the country. She developed and leads the Elements and Arcs series of writing classes and workshops, which are designed for adult and teen library patrons. Find more at www.JulieannaBlackwell.com","2024-01-16","2024-01-16","18:00","19:00","17:30","","Meeting Room 205 (West Wing)","Braden River Branch Library","Jyna Johnson","Julieanna J Blackwell","Adults (18+)","Creative Writing","Published","County-funded","","Yes","20","0","4","0","1","0","5","","0","https://manateelibrary.libcal.com/event/11439026"
"11537925","Learn American Sign Language (ASL)","Learn the basics of ASL in this 8-week series taught by Terri Simon.","2024-01-17","2024-01-17","09:30","11:30","","","Meeting Room","Rocky Bluff Branch Library","Jessica Franklin- Manatee County Public Library System","","Adults (18+)","Language Learning","Published","Free","","Yes","15","0","15","15","2","0","15","","0","https://manateelibrary.libcal.com/event/11537925"
"11504889","Family Storytime","Join us for a fun-filled hour of stories, music, dancing, and crafts! No registration required.","2024-01-17","2024-01-17","10:00","11:00","","","Auditorium","Palmetto Branch Library","Keelia M - Manatee County Public Library System","","Babies (0-18 months), Preschool (3-5 years), Families","Literacy > Storytimes","Published","Free","","No","0","0","0","0","0","0","26","","0","https://manateelibrary.libcal.com/event/11504889"
"11519223","Gentle Yoga with Manching","Bring a mat, 2 blocks, and clothes you can stretch and move in. Explore basic yoga movements to develop strength, flexibility and balance in supporting your journey to mind-body health and wellness. All levels welcome. Taught by Manching Tom, certified Yoga Instructor.  Sponsored by the Friends of Braden River Library. Waiver Forms will be available and must be completed once by each new participant before the class. ","2024-01-17","2024-01-17","10:00","11:00","","","Meeting Room 205 (West Wing)","Braden River Branch Library","Susan Hustwit","Manching Tom","Adults (18+)","Health/Fitness/Wellness","Published","Friends-funded","","Yes","20","0","20","4","7","0","19","","0","https://manateelibrary.libcal.com/event/11519223"
"11823976","Touch a Truck","Come see real firetrucks to celebrate the opening month of the new Lakewood Ranch Library! East Manatee Fire Rescue will visit for children to explore what a real firetruck looks like.","2024-01-17","2024-01-17","10:00","12:00","","","Library Grounds","Lakewood Ranch Library","Elise Montes","","Babies (0-18 months), Preschool (3-5 years), Children (4-7 years), Tweens (8-12 years), Toddlers (18 months-3 years)","Special Event","Published","Free","","No","0","0","0","0","0","0","300","","0","https://manateelibrary.libcal.com/event/11823976"
"11530956","Toddler Storytime","Join Miss Chris for stories and fun! 

Limited to 40 children","2024-01-17","2024-01-17","10:15","11:00","","","Meeting Room 102","Braden River Branch Library","Chris Culp","","Toddlers (18 months-3 years)","Literacy > Storytimes","Published","","","No","0","0","0","0","0","0","49","","0","https://manateelibrary.libcal.com/event/11530956"
"11552219","Discover What's New at the Ringling","Learn about upcoming exhibitions, programs, and talks at the John and Mable Ringling Museum of Art. Katie Nickel, Head of Educational Programs, will provide a historic overview of Florida’s state art museum. Then, we will discuss exhibitions, lectures, tours you won’t want to miss this spring.

 ","2024-01-17","2024-01-17","11:00","12:00","","","Meeting Room","Island Branch Library","Aaron Drake","","Adults (18+)","Culture","Published","Free","","Yes","30","0","20","0","4","0","12","","0","https://manateelibrary.libcal.com/event/11552219"
"11556393","Wiggle Worms Storytime (BABIES TO 5 YEARS)","Bring your little one to Wiggle Worms Family Storytime every Wednesday of every month. This fun and interactive story-time will have you and your little one reading, singing, and learning.","2024-01-17","2024-01-17","11:00","11:45","","","Meeting Room","South Manatee Branch Library","Camara Bragdon","","Babies (0-18 months), Preschool (3-5 years)","Literacy > Storytimes","Published","Free","","No","0","0","0","0","0","0","9","","0","https://manateelibrary.libcal.com/event/11556393"
"11505157","Musical Motion","Musical Motion is a fun parent-child learn & play class that encourages bonding while developing early learning and literacy skills in children. Sessions focus on creative activities that enhance brain development and build preschoolers' social skills, language skills, motor skills, and more. ","2024-01-17","2024-01-17","11:30","12:30","","","Auditorium","Palmetto Branch Library","Keelia M - Manatee County Public Library System","","Babies (0-18 months), Preschool (3-5 years)","Education, Literacy","Published","County-funded, Free","","No","0","0","0","0","0","0","29","","0","https://manateelibrary.libcal.com/event/11505157"
"11521003","Makerspace Adult Drop-in","This is your time in our makerspace to use Cricut, sewing machines, 3D printers and more!","2024-01-17","2024-01-17","13:00","15:00","","","Studio 70","Braden River Branch Library","Susan Hustwit","","Adults (18+)","Crafts, Makerspace","Published","Free","","No","0","0","0","0","0","0","6","","0","https://manateelibrary.libcal.com/event/11521003"
"11699021","Meditation to De-Stress","The program is for anyone interested in learning to meditate.  It is geared to beginners, however, experienced meditators are welcomed to join and share their experience.



The class is designed to be ongoing and you do not have to attend the first class to participate.  It is non-denominational and meditations are done in silence.



The scope of the program will be mindfulness meditation--a method that is popular and easy to learn.  The instructor, Jim Angerame, is an experienced meditator who has taught the program for a number of years.

","2024-01-17","2024-01-17","13:00","14:00","12:30","14:30","Meeting Room","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","","Adults (18+), Seniors (55+)","Health/Fitness/Wellness","Published","","","Yes","25","0","18","0","4","0","25","","0","https://manateelibrary.libcal.com/event/11699021"
"11544768","One-on-One Tech Help (English & Español) (Ayuda Tecnica Personalizada)","One-on-One tech assistance: androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.

Ayuda tecnica personalizada para computadoras, telefonos moviles, y mas! Nota: No podemos reparar dispositivos y no podemos completar formularios para los clientes.","2024-01-17","2024-01-17","14:00","14:30","","","Group Study Room","Central Library","Selena Palacios","Selena Palacios","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","1","0","0","","0","https://manateelibrary.libcal.com/event/11544768"
"11552380","One-on-One Tech Help (English or Español) (Ayuda Técnica Personalizada)","

One-on-One tech assistance: androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.

Ayuda técnica personalizada para computadoras, telefonos moviles, y mas! Nota: No podemos reparar dispositivos y no podemos completar formularios para los clientes.","2024-01-17","2024-01-17","14:00","14:30","","","Meeting Room","Island Branch Library","Jeimy Gonzalez Bolivar","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","1","0","1","","1","https://manateelibrary.libcal.com/event/11552380"
"11544815","One-on-One Tech Help (English & Español) (Ayuda Tecnica Personalizada)","One-on-One tech assistance: androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.

Ayuda tecnica personalizada para computadoras, telefonos moviles, y mas! Nota: No podemos reparar dispositivos y no podemos completar formularios para los clientes.

Aviso: session de ayuda se tomara a cabo en el Cuarto #5 en el segundo piso. 

 ","2024-01-17","2024-01-17","14:30","15:00","","","Study Room 5","Central Library","Jesus Pacheco","Jesus Pacheco","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","1","0","1","","1","https://manateelibrary.libcal.com/event/11544815"
"11552403","One-on-One Tech Help (English or Español) (Ayuda Técnica Personalizada)","

One-on-One tech assistance: androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.

Ayuda técnica personalizada para computadoras, telefonos moviles, y mas! Nota: No podemos reparar dispositivos y no podemos completar formularios para los clientes.","2024-01-17","2024-01-17","14:30","15:00","","","Meeting Room","Island Branch Library","Jeimy Gonzalez Bolivar","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","0","0","2","","0","https://manateelibrary.libcal.com/event/11552403"
"11653517","One-on-One Homework Help","Get one-on-one help with your homework from our youth librarian, Jenn. Please register for your timeslot and include the subject area you need help with. She can assist with writing, math, reading, science, and history.  Email Jenn at jenn.leland@mymanatee.org with any questions.","2024-01-17","2024-01-17","15:00","15:30","","","","Rocky Bluff Branch Library","Jenn L-Manatee","","Teens (13-18 years)","Education","Published","Free","","Yes","1","0","0","0","0","0","0","","0","https://manateelibrary.libcal.com/event/11653517"
"11544798","One-on-One Tech Help (English & Español) (Ayuda Tecnica Personalizada)","One-on-One tech assistant: androids, iPhones, tablets, laptops, e-books/audiobooks, and more.

NOTE: We cannot repair devices and cannot fill out forms for patrons.

Ayuda tecnica personalizada para computadoras, telefonos moviles, y mas!

Nota: No podemos reparar dispositivos y no podemos completar formularios para los clientes.

Aviso: session de ayuda se tomara a cabo en el Cuarto #5 en el segundo piso. Pregunte por Selena o Jesus.","2024-01-17","2024-01-17","15:00","15:30","","","Group Study Room","Central Library","Selena Palacios","Selena Palacios","Adults (18+), All Ages","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","0","0","1","","0","https://manateelibrary.libcal.com/event/11544798"
"11552428","One-on-One Tech Help (English or Español) (Ayuda Técnica Personalizada)","

One-on-One tech assistance: androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.

Ayuda técnica personalizada para computadoras, telefonos moviles, y mas! Nota: No podemos reparar dispositivos y no podemos completar formularios para los clientes.","2024-01-17","2024-01-17","15:00","15:30","","","Meeting Room","Island Branch Library","Jeimy Gonzalez Bolivar","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","0","0","1","","0","https://manateelibrary.libcal.com/event/11552428"
"11511591","Read Around the Globe Book Club: These Impossible Things, by Salma El-Wardany","As their lives begin to take different paths, Malak, Kees, and Jenna--3 Muslim women living under stringent rules and now on the precipice of true adulthood—must find a way back to each other as they reconcile faith, family, and tradition with their own needs and desires. ","2024-01-17","2024-01-17","15:00","16:30","14:00","","Meeting Room","Central Library","Chelsea B. - Manatee County Public Library","","Adults (18+)","Literacy > Book Clubs & Author Talks","Published","Free","","No","0","0","0","0","0","0","8","","0","https://manateelibrary.libcal.com/event/11511591"
"11850310","One-on-One Homework Help","Get one-on-one help with your homework from our youth librarian, Jenn. Please register for your timeslot and include the subject area you need help with. She can assist with writing, math, reading, science, and history.  Email Jenn at jenn.leland@mymanatee.org with any questions.","2024-01-17","2024-01-17","15:30","16:00","","","","Rocky Bluff Branch Library","Jenn L-Manatee","","Teens (13-18 years)","Education","Published","Free","","Yes","1","0","0","0","0","0","0","","0","https://manateelibrary.libcal.com/event/11850310"
"11544832","One-on-One Tech Help (English & Español) (Ayuda Tecnica Personalizada)","One-on-One tech assistance: androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.

Ayuda tecnica personalizada para computadoras, telefonos moviles, y mas! Nota: No podemos reparar dispositivos y no podemos completar formularios para los clientes.

Aviso: session de ayuda se tomara a cabo en el Cuarto #5 en el segundo piso. ","2024-01-17","2024-01-17","15:30","16:00","","","Study Room 5","Central Library","Jesus Pacheco","Jesus Pacheco","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","1","0","1","","1","https://manateelibrary.libcal.com/event/11544832"
"11552448","One-on-One Tech Help (English or Español) (Ayuda Técnica Personalizada)","

One-on-One tech assistance: androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.

Ayuda técnica personalizada para computadoras, telefonos moviles, y mas! Nota: No podemos reparar dispositivos y no podemos completar formularios para los clientes.","2024-01-17","2024-01-17","15:30","16:00","","","Meeting Room","Island Branch Library","Jeimy Gonzalez Bolivar","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","0","0","1","","0","https://manateelibrary.libcal.com/event/11552448"
"11405244","10 Warning Signs of Alzheimer's","What is normal aging? Join us to learn how to recognize common signs of the disease; how to approach someone about memory concerns; the importance of early detection and benefits of a diagnosis; and possible tests and assessments for the diagnostic process.","2024-01-17","2024-01-17","16:00","17:30","","","Meeting Room","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","Alzheimer's Association","Adults (18+), Seniors (55+)","Science/Nature/Environment","Published","","","Yes","50","0","3","0","1","0","4","","0","https://manateelibrary.libcal.com/event/11405244"
"11905196","Canvas Kids","Kids! Explore the world around you with art as you create your own themed masterpieces.","2024-01-17","2024-01-17","16:00","18:00","","","","South Manatee Branch Library","Camara Bragdon","","Tweens (8-12 years), Teens (13-18 years)","Art Instruction, Crafts","Published","","","Yes","15","0","0","0","0","0","10","","0","https://manateelibrary.libcal.com/event/11905196"
"11696142","Intro to the National Guard for Teens","Teens are invited to listen to Staff Sergeant Pacheco talk about what being in the National Guard is like. Learn about military careers and how they can help you go to college. There will be a Question-and-Answer session. This program is ideal for young adults 15 and older.","2024-01-17","2024-01-17","16:00","17:00","","","Meeting Room","Rocky Bluff Branch Library","Jenn L-Manatee","","Teens (13-18 years)","Special Event","Published","Free","","Yes","30","0","0","0","0","0","0","","0","https://manateelibrary.libcal.com/event/11696142"
"11530309","Teens Create: Learn to Crochet!","Come learn how to crochet! We’ll begin with basic techniques and stitches to get you started on your creations. All supplies provided.

 ","2024-01-17","2024-01-17","17:00","19:00","","","Studio 70","Braden River Branch Library","Rachel Scharbo","","Teens (13-18 years)","Crafts, Makerspace","Published","Free","","No","0","0","0","0","0","0","6","","0","https://manateelibrary.libcal.com/event/11530309"
"11537802","English to Speakers of Other Languages (ESOL) Classes (REGISTRATION LINK PROVIDED)","English tutoring and conversational classes. Presented by the Manatee Literacy Council. Clases de tutorial y conversacion gratutas para adultos. Audience: 18+

Limited to 15 people.

Please register using this link: https://secure.lglforms.com/form_engine/s/xugw38WAzbDqxk9JXFTv8Q



","2024-01-17","2024-01-17","18:00","19:30","","","Meeting Room","Rocky Bluff Branch Library","Jessica Franklin- Manatee County Public Library System","Manatee Literacy Council","Adults (18+)","Language Learning","Published","Foundation-funded","","No","0","0","0","0","0","0","15","","0","https://manateelibrary.libcal.com/event/11537802"
"11557251","Chair Yoga with Manching","A new class designed for absolutely everyone 

regardless of age or fitness level. This is a perfect class 

for anyone who’s new to yoga, living with limited mobility, or coming back from an injury. 

Waiver Forms will be available and must be completed once by each new participant before the class. ","2024-01-18","2024-01-18","08:45","09:45","","","Meeting Room","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","Manching Tom","Adults (18+)","Health/Fitness/Wellness","Published","Friends-funded","","Yes","25","0","25","15","7","0","30","","0","https://manateelibrary.libcal.com/event/11557251"
"11530989","Baby Storytime","Join the Youth Services Staff for an interactive storytime that explores the wonders of a baby’s mind through stories, books and songs.","2024-01-18","2024-01-18","10:00","10:30","","","Meeting Room 102","Braden River Branch Library","Chris Culp","","Babies (0-18 months)","Literacy > Storytimes","Published","Free","","No","0","0","0","0","0","0","4","","0","https://manateelibrary.libcal.com/event/11530989"
"11557351","Musical Motion","Musical Motion is a fun parent-child learn & play class that encourages bonding while developing early learning and literacy skills in children. Sessions focus on creative activities that enhance brain development and build preschoolers' social skills, language skills, motor skills, and more. ","2024-01-18","2024-01-18","10:00","11:00","","","Meeting Room","South Manatee Branch Library","Camara Bragdon","","Babies (0-18 months), Preschool (3-5 years)","Education, Literacy","Published","Foundation-funded","","No","0","0","0","0","0","0","23","","0","https://manateelibrary.libcal.com/event/11557351"
"11514537","Preschool Storytime","","2024-01-18","2024-01-18","10:00","11:00","","","Children's Program Room","Central Library","Renee S.-Manatee County Public Library","","Preschool (3-5 years)","Literacy > Storytimes","Published","Free","","No","0","0","0","0","0","0","8","","0","https://manateelibrary.libcal.com/event/11514537"
